Query_number,Doc_number
1073721,"('output_416413.txt', 0.639043927192688)"
1073721,"('output_450657.txt', 0.636261522769928)"
1073721,"('output_430733.txt', 0.6312351226806641)"
1073721,"('output_403819.txt', 0.6239787340164185)"
1073721,"('output_221722.txt', 0.623669445514679)"
1073721,"('output_122241.txt', 0.6232777833938599)"
1073721,"('output_419892.txt', 0.6129287481307983)"
1073721,"('output_39744.txt', 0.6043311357498169)"
878840,"('output_420281.txt', 0.7192492485046387)"
878840,"('output_197968.txt', 0.7122396230697632)"
878840,"('output_226322.txt', 0.6870217323303223)"
878840,"('output_315887.txt', 0.6842809319496155)"
878840,"('output_294648.txt', 0.6771124601364136)"
878840,"('output_64021.txt', 0.6617918014526367)"
878840,"('output_8024.txt', 0.6584755182266235)"
878840,"('output_85355.txt', 0.6565898656845093)"
878840,"('output_206682.txt', 0.655739963054657)"
878840,"('output_228603.txt', 0.6528654098510742)"
1092165,"('output_470422.txt', 0.5021803379058838)"
1092165,"('output_59924.txt', 0.49467533826828003)"
1092165,"('output_269715.txt', 0.4931242763996124)"
1092165,"('output_208054.txt', 0.4899477958679199)"
1092165,"('output_318238.txt', 0.4860273003578186)"
1092165,"('output_390643.txt', 0.4821794331073761)"
1092165,"('output_59762.txt', 0.46674486994743347)"
1092165,"('output_7106.txt', 0.46075356006622314)"
1092165,"('output_429187.txt', 0.45784956216812134)"
1092165,"('output_416370.txt', 0.4540778398513794)"
776609,"('output_463363.txt', 0.4916151165962219)"
776609,"('output_283772.txt', 0.4870200753211975)"
776609,"('output_436166.txt', 0.4651736319065094)"
776609,"('output_331311.txt', 0.4533469080924988)"
776609,"('output_443871.txt', 0.4479072093963623)"
776609,"('output_92906.txt', 0.4472280740737915)"
776609,"('output_377614.txt', 0.4437413811683655)"
776609,"('output_462459.txt', 0.4405764937400818)"
776609,"('output_348399.txt', 0.43835264444351196)"
776609,"('output_337959.txt', 0.43818944692611694)"
1092161,"('output_181415.txt', 0.5803748369216919)"
1092161,"('output_395283.txt', 0.5721697807312012)"
1092161,"('output_339726.txt', 0.5556932687759399)"
1092161,"('output_83992.txt', 0.552577555179596)"
1092161,"('output_107257.txt', 0.5404188632965088)"
1092161,"('output_484887.txt', 0.5152060985565186)"
1092161,"('output_34841.txt', 0.5095773935317993)"
1092161,"('output_454565.txt', 0.4915280342102051)"
1092161,"('output_409177.txt', 0.480324387550354)"
1092161,"('output_330786.txt', 0.47997763752937317)"
855725,"('output_408260.txt', 0.6879193782806396)"
855725,"('output_38650.txt', 0.6737911701202393)"
855725,"('output_152848.txt', 0.6724498271942139)"
855725,"('output_320850.txt', 0.6572529673576355)"
855725,"('output_372706.txt', 0.6449499130249023)"
855725,"('output_81701.txt', 0.6334578990936279)"
855725,"('output_315792.txt', 0.6310521960258484)"
855725,"('output_475096.txt', 0.6171115040779114)"
855725,"('output_405524.txt', 0.6105375289916992)"
855725,"('output_106219.txt', 0.6002810597419739)"
798945,"('output_475512.txt', 0.638105034828186)"
798945,"('output_268045.txt', 0.6342123746871948)"
798945,"('output_112908.txt', 0.6163979172706604)"
798945,"('output_181866.txt', 0.5950623750686646)"
798945,"('output_97708.txt', 0.5891772508621216)"
798945,"('output_407351.txt', 0.5770542025566101)"
798945,"('output_341780.txt', 0.5718191862106323)"
798945,"('output_485878.txt', 0.565353512763977)"
798945,"('output_169632.txt', 0.5470627546310425)"
798945,"('output_225240.txt', 0.5314514636993408)"
1058425,"('output_448036.txt', 0.5728204250335693)"
1058425,"('output_59419.txt', 0.4709487557411194)"
1058425,"('output_381061.txt', 0.43308860063552856)"
1058425,"('output_497886.txt', 0.4285040497779846)"
1058425,"('output_203570.txt', 0.4200170636177063)"
1058425,"('output_123368.txt', 0.4167637228965759)"
1058425,"('output_13811.txt', 0.41142189502716064)"
1058425,"('output_395317.txt', 0.4098547101020813)"
1058425,"('output_317466.txt', 0.4045475721359253)"
1058425,"('output_55849.txt', 0.4022420644760132)"
1092143,"('output_202470.txt', 0.4805941581726074)"
1092143,"('output_31103.txt', 0.43366578221321106)"
1092143,"('output_433956.txt', 0.40380343794822693)"
1092143,"('output_364214.txt', 0.3923139274120331)"
1092143,"('output_198884.txt', 0.3903001546859741)"
1092143,"('output_220801.txt', 0.38669353723526)"
1092143,"('output_73581.txt', 0.38513022661209106)"
1092143,"('output_301041.txt', 0.3781096637248993)"
1092143,"('output_147839.txt', 0.3776167035102844)"
1092143,"('output_96981.txt', 0.37657269835472107)"
1031999,"('output_286417.txt', 0.3988844156265259)"
1031999,"('output_360855.txt', 0.39711108803749084)"
1031999,"('output_212173.txt', 0.38184720277786255)"
1031999,"('output_171067.txt', 0.3702751398086548)"
1031999,"('output_182877.txt', 0.345721960067749)"
1031999,"('output_336481.txt', 0.3387632369995117)"
1031999,"('output_455634.txt', 0.33845633268356323)"
1031999,"('output_235777.txt', 0.33678171038627625)"
1031999,"('output_310497.txt', 0.33656084537506104)"
1031999,"('output_242323.txt', 0.33512142300605774)"
1062457,"('output_54995.txt', 0.6624168157577515)"
1062457,"('output_99896.txt', 0.6535171270370483)"
1062457,"('output_184517.txt', 0.6208223104476929)"
1062457,"('output_332368.txt', 0.6120260953903198)"
1062457,"('output_95079.txt', 0.6073851585388184)"
1062457,"('output_262907.txt', 0.5969961285591125)"
1062457,"('output_39440.txt', 0.593269944190979)"
1062457,"('output_415152.txt', 0.5896565318107605)"
1062457,"('output_267674.txt', 0.5663926005363464)"
1062457,"('output_62567.txt', 0.5651378631591797)"
761388,"('output_124591.txt', 0.72748863697052)"
761388,"('output_284089.txt', 0.6723448634147644)"
761388,"('output_365913.txt', 0.6679935455322266)"
761388,"('output_48893.txt', 0.654624342918396)"
761388,"('output_422860.txt', 0.6526185274124146)"
761388,"('output_11969.txt', 0.6370539665222168)"
761388,"('output_110184.txt', 0.6256387829780579)"
761388,"('output_307226.txt', 0.6246390342712402)"
761388,"('output_213013.txt', 0.6235792636871338)"
761388,"('output_206402.txt', 0.6230814456939697)"
846806,"('output_201875.txt', 0.7146607637405396)"
846806,"('output_336687.txt', 0.7144492864608765)"
846806,"('output_451238.txt', 0.6673130393028259)"
846806,"('output_184387.txt', 0.5871305465698242)"
846806,"('output_95567.txt', 0.5697486400604248)"
846806,"('output_427818.txt', 0.5617496967315674)"
846806,"('output_30417.txt', 0.5545346736907959)"
846806,"('output_211342.txt', 0.5417661666870117)"
846806,"('output_18342.txt', 0.5391876697540283)"
846806,"('output_60455.txt', 0.5378645658493042)"
72809,"('output_102792.txt', 0.6716654300689697)"
72809,"('output_115757.txt', 0.6695637106895447)"
72809,"('output_304477.txt', 0.6242098808288574)"
72809,"('output_254107.txt', 0.600143313407898)"
72809,"('output_397079.txt', 0.5914313197135925)"
72809,"('output_422070.txt', 0.5913788676261902)"
72809,"('output_468187.txt', 0.5902173519134521)"
72809,"('output_441908.txt', 0.586573600769043)"
72809,"('output_10686.txt', 0.5783054828643799)"
72809,"('output_349182.txt', 0.5769726037979126)"
922389,"('output_403623.txt', 0.7761322259902954)"
922389,"('output_432582.txt', 0.7565233707427979)"
922389,"('output_84732.txt', 0.7430954575538635)"
922389,"('output_498765.txt', 0.7371069192886353)"
922389,"('output_210216.txt', 0.7295078635215759)"
922389,"('output_30828.txt', 0.709642767906189)"
922389,"('output_222465.txt', 0.7075228691101074)"
922389,"('output_44318.txt', 0.7029637694358826)"
922389,"('output_454958.txt', 0.6742655038833618)"
922389,"('output_489508.txt', 0.6733826994895935)"
948351,"('output_276754.txt', 0.687241792678833)"
948351,"('output_294455.txt', 0.6832184791564941)"
948351,"('output_208030.txt', 0.6709910035133362)"
948351,"('output_247671.txt', 0.6709910035133362)"
948351,"('output_72993.txt', 0.6694270372390747)"
948351,"('output_182870.txt', 0.6653537750244141)"
948351,"('output_290250.txt', 0.6583083868026733)"
948351,"('output_203539.txt', 0.6547099351882935)"
948351,"('output_484579.txt', 0.6490862369537354)"
948351,"('output_472568.txt', 0.6467080116271973)"
1056950,"('output_204999.txt', 0.5726384520530701)"
1056950,"('output_365891.txt', 0.5165253281593323)"
1056950,"('output_80757.txt', 0.5052186846733093)"
1056950,"('output_440534.txt', 0.49851465225219727)"
1056950,"('output_331205.txt', 0.48278748989105225)"
1056950,"('output_222899.txt', 0.4803634583950043)"
1056950,"('output_168546.txt', 0.47907137870788574)"
1056950,"('output_25666.txt', 0.4783448576927185)"
1056950,"('output_309009.txt', 0.47563856840133667)"
1056950,"('output_394755.txt', 0.46493256092071533)"
1039495,"('output_283574.txt', 0.7285534143447876)"
1039495,"('output_428498.txt', 0.6855282783508301)"
1039495,"('output_186306.txt', 0.6490567922592163)"
1039495,"('output_41411.txt', 0.6370161771774292)"
1039495,"('output_326461.txt', 0.6134839057922363)"
1039495,"('output_497243.txt', 0.5926198959350586)"
1039495,"('output_490249.txt', 0.5815861225128174)"
1039495,"('output_70492.txt', 0.5725135207176208)"
1039495,"('output_57454.txt', 0.5697116851806641)"
1039495,"('output_346674.txt', 0.5646975636482239)"
1003334,"('output_117354.txt', 0.47212469577789307)"
1003334,"('output_285747.txt', 0.44810646772384644)"
1003334,"('output_394350.txt', 0.4212862253189087)"
1003334,"('output_460239.txt', 0.42077916860580444)"
1003334,"('output_273729.txt', 0.4088546335697174)"
1003334,"('output_282217.txt', 0.4007011651992798)"
1003334,"('output_457706.txt', 0.39968717098236084)"
1003334,"('output_435949.txt', 0.3972492814064026)"
1003334,"('output_380912.txt', 0.39672502875328064)"
1003334,"('output_193950.txt', 0.3919798731803894)"
990010,"('output_121766.txt', 0.6230019330978394)"
990010,"('output_10846.txt', 0.4287162721157074)"
990010,"('output_478577.txt', 0.3981960415840149)"
990010,"('output_42584.txt', 0.39497169852256775)"
990010,"('output_159777.txt', 0.3945693075656891)"
990010,"('output_299272.txt', 0.3845030665397644)"
990010,"('output_411446.txt', 0.38407692313194275)"
990010,"('output_278937.txt', 0.378911554813385)"
990010,"('output_14356.txt', 0.37276968359947205)"
990010,"('output_42811.txt', 0.36774569749832153)"
908316,"('output_392747.txt', 0.7618893980979919)"
908316,"('output_259576.txt', 0.7154674530029297)"
908316,"('output_118960.txt', 0.694938063621521)"
908316,"('output_179195.txt', 0.6730469465255737)"
908316,"('output_15396.txt', 0.6604318022727966)"
908316,"('output_266955.txt', 0.6509880423545837)"
908316,"('output_465038.txt', 0.6070050001144409)"
908316,"('output_82466.txt', 0.6068267226219177)"
908316,"('output_308789.txt', 0.5915102958679199)"
908316,"('output_472277.txt', 0.5819980502128601)"
889289,"('output_167524.txt', 0.6570396423339844)"
889289,"('output_307351.txt', 0.6135109663009644)"
889289,"('output_211498.txt', 0.5545790195465088)"
889289,"('output_116133.txt', 0.541204571723938)"
889289,"('output_9974.txt', 0.5119498372077942)"
889289,"('output_192765.txt', 0.49846765398979187)"
889289,"('output_279525.txt', 0.4937404692173004)"
889289,"('output_302856.txt', 0.49307799339294434)"
889289,"('output_243262.txt', 0.4846334457397461)"
889289,"('output_483652.txt', 0.478992223739624)"
47270,"('output_355794.txt', 0.663701057434082)"
47270,"('output_343218.txt', 0.6223440766334534)"
47270,"('output_60538.txt', 0.6207128763198853)"
47270,"('output_450184.txt', 0.6142476797103882)"
47270,"('output_343681.txt', 0.6080727577209473)"
47270,"('output_222882.txt', 0.6008639335632324)"
47270,"('output_476896.txt', 0.5830196142196655)"
47270,"('output_156474.txt', 0.571130096912384)"
47270,"('output_337888.txt', 0.570271909236908)"
47270,"('output_218354.txt', 0.5648388862609863)"
777519,"('output_199541.txt', 0.7133782505989075)"
777519,"('output_364612.txt', 0.7099923491477966)"
777519,"('output_287837.txt', 0.6966641545295715)"
777519,"('output_57670.txt', 0.6895644664764404)"
777519,"('output_169356.txt', 0.6730273962020874)"
777519,"('output_15725.txt', 0.664132833480835)"
777519,"('output_116159.txt', 0.6459457874298096)"
777519,"('output_29623.txt', 0.6376971006393433)"
777519,"('output_283317.txt', 0.6331469416618347)"
777519,"('output_359877.txt', 0.6327035427093506)"
1070728,"('output_488366.txt', 0.6459006667137146)"
1070728,"('output_269368.txt', 0.6454742550849915)"
1070728,"('output_51542.txt', 0.6316521167755127)"
1070728,"('output_166897.txt', 0.6052868962287903)"
1070728,"('output_24139.txt', 0.6009290814399719)"
1070728,"('output_50319.txt', 0.6007319688796997)"
1070728,"('output_210651.txt', 0.594174325466156)"
1070728,"('output_30923.txt', 0.5878620147705078)"
1070728,"('output_494491.txt', 0.58628910779953)"
1070728,"('output_312440.txt', 0.5809011459350586)"
1092120,"('output_311216.txt', 0.5576895475387573)"
1092120,"('output_299727.txt', 0.5331753492355347)"
1092120,"('output_329576.txt', 0.5288336277008057)"
1092120,"('output_130013.txt', 0.5286957621574402)"
1092120,"('output_316531.txt', 0.5141598582267761)"
1092120,"('output_411145.txt', 0.5112875699996948)"
1092120,"('output_284507.txt', 0.5057199597358704)"
1092120,"('output_339310.txt', 0.49529507756233215)"
1092120,"('output_198528.txt', 0.4939764142036438)"
1092120,"('output_411782.txt', 0.4938395619392395)"
917536,"('output_266179.txt', 0.6099339723587036)"
917536,"('output_232984.txt', 0.5401417016983032)"
917536,"('output_371734.txt', 0.5237623453140259)"
917536,"('output_187138.txt', 0.5122003555297852)"
917536,"('output_495727.txt', 0.4892485737800598)"
917536,"('output_22368.txt', 0.48790860176086426)"
917536,"('output_363119.txt', 0.4853843152523041)"
917536,"('output_457216.txt', 0.48223164677619934)"
917536,"('output_485238.txt', 0.47348472476005554)"
917536,"('output_378802.txt', 0.4465647041797638)"
1057446,"('output_216491.txt', 0.5611401796340942)"
1057446,"('output_121805.txt', 0.5578244924545288)"
1057446,"('output_388026.txt', 0.5533042550086975)"
1057446,"('output_473092.txt', 0.5468336343765259)"
1057446,"('output_152047.txt', 0.5421993732452393)"
1057446,"('output_96872.txt', 0.527122974395752)"
1057446,"('output_418813.txt', 0.5232530832290649)"
1057446,"('output_82089.txt', 0.5211342573165894)"
1057446,"('output_444488.txt', 0.509544849395752)"
1057446,"('output_440111.txt', 0.5030762553215027)"
849596,"('output_161687.txt', 0.7413729429244995)"
849596,"('output_206782.txt', 0.6102367639541626)"
849596,"('output_6975.txt', 0.5882528424263)"
849596,"('output_125401.txt', 0.5574063658714294)"
849596,"('output_155932.txt', 0.5446115732192993)"
849596,"('output_197233.txt', 0.5419581532478333)"
849596,"('output_316475.txt', 0.5411028265953064)"
849596,"('output_259196.txt', 0.537431001663208)"
849596,"('output_374294.txt', 0.5362606048583984)"
849596,"('output_426804.txt', 0.5332731008529663)"
997533,"('output_253870.txt', 0.5783687829971313)"
997533,"('output_95829.txt', 0.4241366386413574)"
997533,"('output_183663.txt', 0.4203755259513855)"
997533,"('output_316034.txt', 0.414702832698822)"
997533,"('output_439684.txt', 0.4108850955963135)"
997533,"('output_98875.txt', 0.41043341159820557)"
997533,"('output_382944.txt', 0.4059494733810425)"
997533,"('output_69570.txt', 0.40516555309295654)"
997533,"('output_467214.txt', 0.40357524156570435)"
997533,"('output_283555.txt', 0.3994497060775757)"
805900,"('output_167587.txt', 0.6878299117088318)"
805900,"('output_235228.txt', 0.5604194402694702)"
805900,"('output_177986.txt', 0.5488876104354858)"
805900,"('output_72954.txt', 0.5345896482467651)"
805900,"('output_271435.txt', 0.5274326801300049)"
805900,"('output_42745.txt', 0.5148658156394958)"
805900,"('output_372120.txt', 0.5025693774223328)"
805900,"('output_121030.txt', 0.501676082611084)"
805900,"('output_224958.txt', 0.5004109144210815)"
805900,"('output_26024.txt', 0.49889934062957764)"
822649,"('output_149118.txt', 0.6868828535079956)"
822649,"('output_279140.txt', 0.6776760816574097)"
822649,"('output_388446.txt', 0.6700462698936462)"
822649,"('output_449677.txt', 0.6688070893287659)"
822649,"('output_383349.txt', 0.6654288172721863)"
822649,"('output_242915.txt', 0.6587406396865845)"
822649,"('output_200736.txt', 0.6548300981521606)"
822649,"('output_436897.txt', 0.6545512676239014)"
822649,"('output_443740.txt', 0.6505450010299683)"
822649,"('output_475337.txt', 0.643783450126648)"
840445,"('output_253953.txt', 0.44604408740997314)"
840445,"('output_141015.txt', 0.4437868595123291)"
840445,"('output_367388.txt', 0.43951210379600525)"
840445,"('output_441686.txt', 0.4381192922592163)"
840445,"('output_479566.txt', 0.40308332443237305)"
840445,"('output_238751.txt', 0.3981570601463318)"
840445,"('output_106084.txt', 0.3976413905620575)"
840445,"('output_201910.txt', 0.3959629535675049)"
840445,"('output_490592.txt', 0.39556750655174255)"
840445,"('output_496872.txt', 0.3952743411064148)"
996653,"('output_62251.txt', 0.683233380317688)"
996653,"('output_408418.txt', 0.6399282217025757)"
996653,"('output_174769.txt', 0.5940333604812622)"
996653,"('output_66821.txt', 0.5867022275924683)"
996653,"('output_421891.txt', 0.5763435363769531)"
996653,"('output_334954.txt', 0.5598064661026001)"
996653,"('output_303771.txt', 0.5367255210876465)"
996653,"('output_371849.txt', 0.5362319946289062)"
996653,"('output_78437.txt', 0.5344662666320801)"
996653,"('output_492763.txt', 0.5304300785064697)"
1071270,"('output_448715.txt', 0.7938429117202759)"
1071270,"('output_371865.txt', 0.766331672668457)"
1071270,"('output_122759.txt', 0.7485109567642212)"
1071270,"('output_203971.txt', 0.7458943128585815)"
1071270,"('output_449610.txt', 0.7389460802078247)"
1071270,"('output_483893.txt', 0.7214745283126831)"
1071270,"('output_268240.txt', 0.7191110849380493)"
1071270,"('output_290024.txt', 0.7108550667762756)"
1071270,"('output_42027.txt', 0.7108161449432373)"
1071270,"('output_102383.txt', 0.7090927362442017)"
931940,"('output_200892.txt', 0.5883759260177612)"
931940,"('output_346661.txt', 0.582455575466156)"
931940,"('output_445934.txt', 0.5784988403320312)"
931940,"('output_321542.txt', 0.570189893245697)"
931940,"('output_105634.txt', 0.5596063137054443)"
931940,"('output_196094.txt', 0.553469181060791)"
931940,"('output_432715.txt', 0.5464538931846619)"
931940,"('output_6109.txt', 0.5426666736602783)"
931940,"('output_318519.txt', 0.5329843759536743)"
931940,"('output_244681.txt', 0.5265887975692749)"
828596,"('output_304252.txt', 0.7557712197303772)"
828596,"('output_493407.txt', 0.73088139295578)"
828596,"('output_367368.txt', 0.6839601993560791)"
828596,"('output_103254.txt', 0.661225438117981)"
828596,"('output_299577.txt', 0.6550614833831787)"
828596,"('output_150606.txt', 0.6322171688079834)"
828596,"('output_125576.txt', 0.6095842123031616)"
828596,"('output_256839.txt', 0.6090381741523743)"
828596,"('output_328357.txt', 0.6011782288551331)"
828596,"('output_326992.txt', 0.5909562706947327)"
1092095,"('output_499232.txt', 0.6782269477844238)"
1092095,"('output_86847.txt', 0.6643228530883789)"
1092095,"('output_86739.txt', 0.6502900719642639)"
1092095,"('output_31520.txt', 0.6378738880157471)"
1092095,"('output_478750.txt', 0.6378738880157471)"
1092095,"('output_167940.txt', 0.6373918056488037)"
1092095,"('output_239970.txt', 0.6319364905357361)"
1092095,"('output_437816.txt', 0.6300328969955444)"
1092095,"('output_149184.txt', 0.6187109351158142)"
1092095,"('output_378976.txt', 0.607738733291626)"
889046,"('output_353270.txt', 0.7199658155441284)"
889046,"('output_98531.txt', 0.7146482467651367)"
889046,"('output_170314.txt', 0.7124021053314209)"
889046,"('output_464521.txt', 0.6637111902236938)"
889046,"('output_336339.txt', 0.636760950088501)"
889046,"('output_500242.txt', 0.6179890632629395)"
889046,"('output_395177.txt', 0.6100339293479919)"
889046,"('output_45980.txt', 0.6090011596679688)"
889046,"('output_323454.txt', 0.6087071895599365)"
889046,"('output_234504.txt', 0.6034482717514038)"
1092093,"('output_17044.txt', 0.5337002277374268)"
1092093,"('output_378011.txt', 0.5212821364402771)"
1092093,"('output_100734.txt', 0.4939030706882477)"
1092093,"('output_91191.txt', 0.4809657335281372)"
1092093,"('output_494037.txt', 0.4491652250289917)"
1092093,"('output_127321.txt', 0.44481828808784485)"
1092093,"('output_386941.txt', 0.4374808073043823)"
1092093,"('output_330404.txt', 0.4300142526626587)"
1092093,"('output_300133.txt', 0.42971664667129517)"
1092093,"('output_439999.txt', 0.4212150573730469)"
937578,"('output_125908.txt', 0.5962909460067749)"
937578,"('output_201572.txt', 0.5696841478347778)"
937578,"('output_37797.txt', 0.5404186248779297)"
937578,"('output_380947.txt', 0.43956178426742554)"
937578,"('output_277777.txt', 0.41933006048202515)"
937578,"('output_203400.txt', 0.39816218614578247)"
937578,"('output_451069.txt', 0.37488773465156555)"
937578,"('output_214716.txt', 0.3740813732147217)"
937578,"('output_439461.txt', 0.3538713753223419)"
937578,"('output_391381.txt', 0.3469809293746948)"
1014911,"('output_301253.txt', 0.6363994479179382)"
1014911,"('output_297915.txt', 0.6215142607688904)"
1014911,"('output_394849.txt', 0.6149969100952148)"
1014911,"('output_235949.txt', 0.6080594062805176)"
1014911,"('output_27011.txt', 0.597143292427063)"
1014911,"('output_206741.txt', 0.594048798084259)"
1014911,"('output_190998.txt', 0.5719913840293884)"
1014911,"('output_87180.txt', 0.5691820383071899)"
1014911,"('output_213703.txt', 0.5669753551483154)"
1014911,"('output_483547.txt', 0.5638054013252258)"
975495,"('output_231949.txt', 0.7222000360488892)"
975495,"('output_233390.txt', 0.7144997119903564)"
975495,"('output_278895.txt', 0.6928228735923767)"
975495,"('output_404449.txt', 0.6928040981292725)"
975495,"('output_162292.txt', 0.6749204397201538)"
975495,"('output_486468.txt', 0.6743794083595276)"
975495,"('output_48229.txt', 0.655898928642273)"
975495,"('output_421698.txt', 0.6364386677742004)"
975495,"('output_146317.txt', 0.6343076229095459)"
975495,"('output_417591.txt', 0.6327793598175049)"
813953,"('output_427413.txt', 0.778327226638794)"
813953,"('output_51434.txt', 0.7341326475143433)"
813953,"('output_243862.txt', 0.6867440938949585)"
813953,"('output_106558.txt', 0.6632570028305054)"
813953,"('output_280688.txt', 0.6406800746917725)"
813953,"('output_309719.txt', 0.6395195722579956)"
813953,"('output_220850.txt', 0.6332788467407227)"
813953,"('output_106414.txt', 0.6273837089538574)"
813953,"('output_186704.txt', 0.6224228143692017)"
813953,"('output_222035.txt', 0.6012150049209595)"
828779,"('output_289759.txt', 0.7214821577072144)"
828779,"('output_145408.txt', 0.6902100443840027)"
828779,"('output_181980.txt', 0.6690612435340881)"
828779,"('output_204551.txt', 0.668437123298645)"
828779,"('output_222157.txt', 0.668437123298645)"
828779,"('output_168848.txt', 0.6578058004379272)"
828779,"('output_362439.txt', 0.6561924815177917)"
828779,"('output_8929.txt', 0.6418946981430054)"
828779,"('output_326745.txt', 0.6359414458274841)"
828779,"('output_124803.txt', 0.6266525983810425)"
908237,"('output_150259.txt', 0.7425791025161743)"
908237,"('output_214509.txt', 0.73932945728302)"
908237,"('output_390873.txt', 0.7311768531799316)"
908237,"('output_395039.txt', 0.7249213457107544)"
908237,"('output_205336.txt', 0.7144560217857361)"
908237,"('output_72114.txt', 0.7110499739646912)"
908237,"('output_417239.txt', 0.6838201284408569)"
908237,"('output_438049.txt', 0.6638854742050171)"
908237,"('output_143716.txt', 0.6593062877655029)"
908237,"('output_254147.txt', 0.6483348608016968)"
156723,"('output_277990.txt', 0.6969691514968872)"
156723,"('output_299027.txt', 0.6969691514968872)"
156723,"('output_333517.txt', 0.6969691514968872)"
156723,"('output_7417.txt', 0.6885439157485962)"
156723,"('output_67998.txt', 0.6339566707611084)"
156723,"('output_414668.txt', 0.6217861771583557)"
156723,"('output_464508.txt', 0.6164288520812988)"
156723,"('output_385633.txt', 0.6103335022926331)"
156723,"('output_291184.txt', 0.6093481183052063)"
156723,"('output_478450.txt', 0.607731819152832)"
887392,"('output_285868.txt', 0.5914745926856995)"
887392,"('output_410989.txt', 0.5696618556976318)"
887392,"('output_378500.txt', 0.5675447583198547)"
887392,"('output_37158.txt', 0.558550238609314)"
887392,"('output_389380.txt', 0.543865442276001)"
887392,"('output_113136.txt', 0.5310076475143433)"
887392,"('output_160767.txt', 0.5305379033088684)"
887392,"('output_427910.txt', 0.5296770334243774)"
887392,"('output_99640.txt', 0.5279161930084229)"
887392,"('output_319441.txt', 0.5260956287384033)"
1101448,"('output_494576.txt', 0.770100474357605)"
1101448,"('output_466796.txt', 0.7528438568115234)"
1101448,"('output_448761.txt', 0.679973840713501)"
1101448,"('output_120031.txt', 0.668187141418457)"
1101448,"('output_402844.txt', 0.6255248785018921)"
1101448,"('output_253487.txt', 0.5991557836532593)"
1101448,"('output_76428.txt', 0.5970015525817871)"
1101448,"('output_8281.txt', 0.5970015525817871)"
1101448,"('output_87532.txt', 0.5908157825469971)"
1101448,"('output_339449.txt', 0.5808204412460327)"
926980,"('output_401748.txt', 0.7334156036376953)"
926980,"('output_48167.txt', 0.7314507961273193)"
926980,"('output_70884.txt', 0.6913343667984009)"
926980,"('output_80925.txt', 0.67011559009552)"
926980,"('output_86695.txt', 0.6628676652908325)"
926980,"('output_17562.txt', 0.6608474254608154)"
926980,"('output_447012.txt', 0.6600542068481445)"
926980,"('output_487447.txt', 0.6572892069816589)"
926980,"('output_86972.txt', 0.6558343172073364)"
926980,"('output_443763.txt', 0.6428377628326416)"
947974,"('output_398496.txt', 0.5955065488815308)"
947974,"('output_194237.txt', 0.5840345621109009)"
947974,"('output_456031.txt', 0.5795489549636841)"
947974,"('output_456298.txt', 0.5758165717124939)"
947974,"('output_368626.txt', 0.57081538438797)"
947974,"('output_423061.txt', 0.5399889945983887)"
947974,"('output_8024.txt', 0.5307979583740234)"
947974,"('output_243677.txt', 0.5282469391822815)"
947974,"('output_340026.txt', 0.5179609060287476)"
947974,"('output_66280.txt', 0.5145612359046936)"
868487,"('output_32437.txt', 0.674331784248352)"
868487,"('output_121769.txt', 0.6601974964141846)"
868487,"('output_411652.txt', 0.6601974964141846)"
868487,"('output_117979.txt', 0.6580473184585571)"
868487,"('output_456632.txt', 0.6526392698287964)"
868487,"('output_123815.txt', 0.6486091613769531)"
868487,"('output_41427.txt', 0.6388930082321167)"
868487,"('output_435753.txt', 0.6306701898574829)"
868487,"('output_437985.txt', 0.6300150156021118)"
868487,"('output_60997.txt', 0.6257177591323853)"
911605,"('output_328087.txt', 0.7409837245941162)"
911605,"('output_135741.txt', 0.7224767208099365)"
911605,"('output_49611.txt', 0.6797860860824585)"
911605,"('output_397681.txt', 0.6647661924362183)"
911605,"('output_97463.txt', 0.6480481624603271)"
911605,"('output_347980.txt', 0.640019416809082)"
911605,"('output_405606.txt', 0.6391391158103943)"
911605,"('output_158793.txt', 0.636911928653717)"
911605,"('output_75425.txt', 0.6320019960403442)"
911605,"('output_402154.txt', 0.6318804025650024)"
900696,"('output_291510.txt', 0.5505506992340088)"
900696,"('output_413716.txt', 0.5281056761741638)"
900696,"('output_420574.txt', 0.5271579027175903)"
900696,"('output_258130.txt', 0.5194342136383057)"
900696,"('output_229739.txt', 0.5146588683128357)"
900696,"('output_148668.txt', 0.5095294117927551)"
900696,"('output_94808.txt', 0.4973312318325043)"
900696,"('output_442740.txt', 0.49566495418548584)"
900696,"('output_86809.txt', 0.4945794641971588)"
900696,"('output_431498.txt', 0.48473596572875977)"
1007875,"('output_9707.txt', 0.6188876628875732)"
1007875,"('output_261182.txt', 0.5899664163589478)"
1007875,"('output_93042.txt', 0.5846050977706909)"
1007875,"('output_270557.txt', 0.5515516400337219)"
1007875,"('output_385716.txt', 0.5439704656600952)"
1007875,"('output_79007.txt', 0.5382368564605713)"
1007875,"('output_495991.txt', 0.5304361581802368)"
1007875,"('output_454798.txt', 0.5246684551239014)"
1007875,"('output_351132.txt', 0.5178458094596863)"
1007875,"('output_444722.txt', 0.5113975405693054)"
900062,"('output_386426.txt', 0.6745876669883728)"
900062,"('output_427575.txt', 0.6281237006187439)"
900062,"('output_261664.txt', 0.6073976755142212)"
900062,"('output_88323.txt', 0.6044822931289673)"
900062,"('output_199934.txt', 0.5953359603881836)"
900062,"('output_287552.txt', 0.5947638154029846)"
